hadis;anjuran;larangan;informasi;kitab
Tidak halal bagi wanita yang beriman kepada Allah dan Hari Akhir untuk berkabung melebihi tiga hari kecuali bila ditinggal mati suaminya yang saat itu dia boleh berkabung sampai empat bulan sepuluh hari. Lalu aku menemui Zainab binti Jahsy ketika saudara laki-lakinya meninggal dunia. Saat itu dia meminta minyak wangi lalu memakainya kemudian berkata, Aku sebenarnya tidak memerlukan minyak wangi seandainya aku tidak mendengar Rasulullah Shallallahu'alaihiwasallam bersabda dari atas mimbar: tidak halal bagi seorang wanita yang beriman kepada Allah dan hari akhir berkabung atas mayit melebihi tiga hari selain karena kematian suaminya, boleh hingga empat bulan sepuluh hari.;0;1;1;0
Sesungguhnya sabar itu pada kesempatan pertama (saat datang mushibah) .;0;0;1;0
Sesungguhnya milik Allah apa yang diambilNya dan apa yang diberiNya. Dan segala sesuatu disisiNya sesudah ditentukan ajalnya, maka bersabarlah engkau karenanya dan mohonkanlah pahala darinya. Kemudian dia datang lagi kepada Beliau dan meminta dengan sangat agar Beliau bisa datang. Maka Beliau berangkat, bersamanya ada Sa'ad bin 'Ubadah, Mu'adz bin Jabal, Ubay bin Ka'ab, Zaid bin Tsabit dan beberapa orang lain. Kemudian bayi tersebut diserahkan kepada Nabi Shallallahu'alaihiwasallam dan hati Beliau nampak berguncang (karena bersedih). Aku menduga dia berkata,: Seakan dia seperti geriba yang kosong. Maka mengalirlah air mata Beliau. Sa'ad berkata,: Wahai Rasulullah, mengapakah engkau menangis? Beliau berkata,: Inilah rahmat yang Allah berikan kepada hati hamba-hambaNya dan sesungguhnya Allah akan merahmati diantara hamba-hambaNya mereka yang saling berkasih sayang.;0;0;1;0
Siapakah diantara kalian yang malam tadi tidak berhubungan (dengan isterinya)?. Berkata Abu Tholhah: Aku. Beliau berkata,: Turunlah engkau ke lahad!. Dia (Anas bin Malik Radhiyallahu'anhu) berkata,: Maka Beliaupun ikut turun kedalam kuburnya.;0;0;1;0
Sesungguhnya mayat pasti akan disiksa disebabkan tangisan keluarganya kepadanya?. Maka Ibnu 'Abbas Radhiyallahu'anhuma berkata,: Sungguh 'Umar Radhiyallahu'anhu pernah mengatakan sebagiannya dari hal tadi. Kemudian dia menceritakan, katanya: Aku pernah bersama 'Umar Radhiyallahu'anhu dari kota Makkah hingga kami sampai di Al Baida, di tempat itu dia melihat ada orang yang menunggang hewan tunggangannya di bawah pohon. Lalu dia berkata,: Pergi dan lihatlah siapa mereka yang menunggang hewan tunggangannya itu!. Maka aku datang melihatnya yang ternyata dia adalah Shuhaib. Lalu aku kabarkan kepadanya. Dia (Umar) berkata,: Panggillah dia kemari!. Aku kembali menemui Shuhaib lalu aku berkata: Pergi dan temuilah Amirul Mu'minin. Kemudian hari 'Umar mendapat musibah dibunuh orang, Shuhaib mendatanginya sambil menangis sambil terisak berkata,: Wahai saudaraku, wahai sahabat. Maka 'Umar berkata,: Wahai Shuhaib, mengapa kamu menangis untukku padahal Nabi Shallallahu'alaihiwasallam telah bersabda: Sesungguhnya mayat pasti akan disiksa disebabkan sebagian tangisan keluarganya . Berkata, Ibnu 'Abbas Radhiyallahu'anhuma: Ketika 'Umar sudah wafat aku tanyakan masalah ini kepada 'Aisyah Radhiyallahu'anha, maka dia berkata,: Semoga Allah merahmati 'Umar. Demi Allah, tidaklah Rasulullah Shallallahu'alaihiwasallam pernah berkata seperti itu, bahwa Allah pasti akan menyiksa orang beriman disebabkan tangisan keluarganya kepadanya, akan tetapi yang benar Rasulullah Shallallahu'alaihiwasallam bersabda: Sesungguhnya Allah pasti akan menambah siksaan buat orang kafir disebabkan tangisan keluarganya kepadanya. Dan cukuplah buat kalian firman Allah) dalam AL Qur'an (QS. An-Najm: 38) yang artinya: Dan tidaklah seseorang memikul dosa orang lain. Ibnu 'Abbas Radhiyallahu'anhu berkata seketika itu pula: Dan Allahlah yang menjadikan seseorang tertawa dan menangis (QS. Annajm 43). Berkata Ibnu Abu Mulaikah: Demi Allah, setelah itu Ibnu 'Umar Radhiyallahu'anhu tidak mengucapkan sepatah kata pun.;0;0;1;0
Mereka sungguh menangisinya padahal ia sedang diadzab dikuburnya.;0;0;1;0
Sesungguhnya mayat pasti akan disiksa disebabkan tangisan orang yang masih hidup.;0;0;1;0
Sesungguhnya berdusta kepadaku tidak sama dengan orang yang berdusta kepada orang lain. Barangsiapa yang berdusta atas namaku dengan sengaja maka hendaklah dia bersiap-siap (mendapat) tempat duduknya di neraka. Aku juga mendengar Nabi Shallallahu'alaihiwasallam bersabda: Barangsiapa yang meratapi mayat maka mayat itu akan disiksa disebabkan ratapan kepadanya.;0;1;1;0
Sesungguhnya mayat pasti akan disiksa disebabkan tangisan orang yang masih hidup kepadanya.;0;0;1;0
Mengapa kamu menangis? atau Janganlah kamu menangis, karena malaikat senantiasa akan menaunginya dengan sayap-sayapnya hingga (jenazah) ini diangkat.;0;1;1;0
Bukan dari golongan kami siapa yang menampar-nampar pipi, merobek-robek baju dan menyeru dengan seruan jahiliyyah (meratap) .;0;1;1;0
Sepertiga dan sepertiga itu sudah besar atau banyak. Sesungguhnya kamu bila meninggalkan ahli warismu dalam keadaan berkecukupan (kaya) itu lebih baik dari pada kamu meninggalkan mereka serba kekurangan sehingga nantinya mereka meminta-minta kepada manusia. Dan kamu tidaklah menginfaqkan suatu nafaqah yang hanya kamu hanya niatkan mencari ridha Allah kecuali kamu pasti diberi balasan pahala atasnya bahkan sekalipun nafkah yang kamu berikan untuk mulut isterimu. Lalu aku bertanya: Wahai Rasulullah, apakah aku diberi umur panjang setelah sahabat-sahabatku?. Beliau berkata,: Tidaklah sekali-kali engkau diberi umur panjang lalu kamu beramal shalih melainkan akan bertambah derajat dan kemuliaanmu. Dan semoga kamu diberi umur panjang sehingga orang-orang dapat mengambil manfaat dari dirimu dan juga mungkin dapat mendatangkan madharat bagi kaum yang lain. Ya Allah sempurnakanlah pahala hijrah sahabat-sahabatku dan janganlah Engkau kembalikan mereka ke belakang. Namun Sa'ad bin Khaulah membuat Rasulullah Shallallahu'alaihiwasallam bersedih karena dia akhirnya meningal dunia di Makkah.;0;0;1;0
Bukan dari golongan kami siapa yang memukul-mukul pipi, merobek-robek baju dan menyeru dengan seruan jahiliyyah (meratap) .;0;1;1;0
Bukan dari golongan kami siapa yang memukul-mukul pipi, merobek-robek baju dan menyeru dengan seruan jahiliyyah (meratap) .;0;1;1;0
Sumpallah mulut-mulut nereka dengan tanah. Aku berkata kepada laki-laki itu: Semoga Allah menyumpal hidungmu karena belum melaksanakan apa yang Rasulullah Shallallahu'alaihiwasallam perintahkan, serta kamu (membiarkan) tidak meninggalkan Rasulullah Shallallahu'alaihiwasallam dari kondisinya yang lelah dan kesusahan.;0;0;1;0
Rasulullah Shallallahu'alaihiwasallam melaksanakan do'a qunut selama sebulan pada waktu terbunuhnya para Qurra' (penghafal AL Qur'an). Dan belum pernah aku melihat Rasulullah Shallallahu'alaihiwasallam sedemikian sedih yang melebihi kesedihannya pada waktu itu.;0;0;1;0
"Semoga Allah memberkahi kalian berdua pada malam kalian itu. Sufyan berkata; Ada seorang dari kalangan Anshar berkata,: Kemudian setelah itu aku melihat keduanya memiliki sembilan anak yang semuanya telah hafal Al Qur'an.";0;0;1;0
Sesungguhnya sabar itu pada kesempatan pertama (saat datang mushibah) .;0;0;1;0
Kedua mata boleh mencucurkan air mata, hati boleh bersedih, hanya kita tidaklah mengatakan kecuali apa yang diridhai oleh Rabb kita. Dan kami dengan perpisahan ini wahai Ibrahim pastilah bersedih. Dan diriwayatkan oleh Musa dari Sulaiman bin Al Mughirah dari Tsabit dari Anas bin Malik Radhiyallahu'anhu dari Nabi Shallallahu'alaihiwasallam.;1;0;1;0
Tidakkah kalian mendengar bahwa Allah tidak mengadzab dengan tangisan air mata, tidak dengan hati yang bersedih, namun Dia mengadzab dengan ini, lalu Beliau menunjuk lidahnya, atau dirahmati (karena lisan itu) dan sesungguhnya mayat itu diadzab disebabkan tangisan keluarganya kepadanya Sambil 'Umar Radhiyallahu'anhu memukul tanah dengan tongkat, melempar batu dan menumpahkan tanah.;0;0;1;0
Bungkamlah mulut-mulut nereka dengan tanah. Aku berkata kepada laki-laki itu: Semoga Allah menghinakanmu karena kamu tidak melaksanakan yang Rasulullah Shallallahu'alaihiwasallam perintahkan, serta kamu tidak meninggalkan Rasulullah Shallallahu'alaihiwasallam dari kondisinya yang lelah dan kesedihannya (membiarkan Beliau dalam kesedihan) .;0;0;1;0
Nabi Shallallahu'alaihiwasallam mengambil sumpah setia dari kami ketika kami berbai'at yaitu kami dilarang meratap.;0;1;1;0
Jika kalian melihat jenazah maka berdirilah hingga dia meninggalkan (berlalu dari) kalian. Berkata, Sufyan berkata, Az Zuhriy telah mengabarkan kepada saya Salim dari bapaknya berkata, telah mengabarkan kepada kami 'Amir bin Rabi'ah dari Nabi Shallallahu'alaihiwasallam. Al Humaidiy menambahkan: Hingga meninggalkan kalian atau diletakkan.;1;0;1;0
Jika seorang dari kalian melihat jenazah dan dia tidak sedang berjalan bersamanya maka hendaklah dia berdiri hingga dia meninggalkan jenazah tersebut, atau jenazah sudah berlalu atau diletakkan sebelum dibawa pergi.;1;0;1;0
Berdirilah!. Demi Allah, sungguh kamu telah tahu bahwa Nabi Shallallahu'alaihiwasallam melarang kita tentang hal ini. Maka Abu Hurairah Radhiyallahu'anhu berkata,: Dia benar.;1;0;1;0
Jika kalian melihat jenazah maka berdirilah dan barangsiapa mengiringinya janganlah dia duduk hingga jenazah itu diletakkan .;1;1;1;0
Jika kalian melihat jenazah maka berdirilah.;1;0;1;0
"jenazah lewat di hadapan Beliau lalu Beliau berdiri. Kemudian dikatakan kepada Beliau bahwa itu adalah jenazah orang Yahudi. Maka Beliau bersabda: Bukankah ia juga memiliki nyawa? Dan berkata Abu Hamzah dari Al A'masy dari 'Amru dari Ibnu Abu Laila berkata,: Aku pernah bersama Qais dan Sahl Ra, lalu keduanya berkata; Kami pernah bersama Nabi Shallallahu'alaihiwasallam. Dan berkata, Zakariya dari Sya'biy dari Ibnu Abi Laila, dulu Abu Mas'ud dan Qais berdiri untuk jenazah.";0;0;1;0
"Jika jenazah diletakkan lalu dibawa oleh para laki-laki di atas pundak mereka, maka jika jenazah tersebut termasuk orang shalih (semasa hidupnya) maka dia (jenazah tersebut) berkata; Bersegeralah kalian (membawa aku). Dan jika ia bukan dari orang shalih, maka dia akan berkata; Celaka, kemana mereka akan membawanya?. Suara jenazah itu akan didengar oleh setiap makhluq kecuali manusia dan seandainya manusia mendengarnya, tentu dia jatuh pingsan.";0;0;1;0
Bercepat-cepatlah membawa jenazah, karena bila jenazah itu dari orang shalih berarti kalian telah mempercepat kebaikan untuknya dan jika tidak, berarti kalian telah menyingkirkan kejelekan dari pundak kalian.;1;0;1;0
"Jika jenazah diletakkan lalu dibawa oleh para orang-orang di atas pundak mereka, jika jenazah tersebut termasuk orang shalih (semasa hidupnya) maka (jenazah tersebut) akan berkata; Bersegeralah kalian (membawa aku). Dan jika ia bukan dari orang shalih, maka dia akan berkata kepada keluarganya; Celaka, kemana mereka akan membawanya?. Suara jenazah itu akan didengar oleh setiap makhluq kecuali manusia dan seandainya ada manusia yang mendengarnya tentu dia akan jatuh pingsan.";0;0;1;0
melaksanakan shalat jenazah sedang aku ikut shalat berdiri pada shaf kedua atau ketiga.;0;0;1;0
Nabi Shallallahu'alaihiwasallam mengumumkan kematian An-Najasyi, kemudian Beliau maju dan membuat barisan shaf di belakang, Beliau lalu takbir empat kali.;0;0;1;0
mendatangi kuburan yang terpisah (dari kuburan lain). Maka Beliau membariskan mereka lalu bertakbir empat kali. Aku bertanya kepadanya: Siapakah yang menceritakan ini kepadamu?. Dia menjawab: Ibnu 'Abbas Radhiyallahu'anhu.;0;0;1;0
Hari ini telah wafat seorang laki-laki shalih, untuk itu marilah laksanakan shalat untuknya. Dia (Jabir) berkata,: Maka kami dibariskan lalu Nabi Shallallahu'alaihiwasallam melaksanakan shalat dan kami bersama Beliau shalat dalam barisan (shaf-shaf di belakang). Berkata, Abu Az-Zubair dari Jabir: Dan aku berada pada shaf kedua.;0;0;1;0
Mengapa kalian tidak memberi tahu aku?. Mereka menjawab: Kami memakamkannya pada malam yang gelap gulita dan kami sungkan untuk membangunkan anda. Maka Beliau berdiri dan membariskan kami di belakang Beliau. Ibnu 'Abbas Radhiyallahu'anhu berkata,: Dan aku hadir bersama mereka, maka kemudian Beliau melaksanakan shalat untuknya (jenazah) .;1;0;1;0
membariskan kami di belakang Beliau. Kami bertanya: Wahai Abu Amru, siapakah yang menceritakan ini kepadamu?. Dia menjawab: Ibnu 'Abbas Radhiyallahu'anhu .;0;0;1;0
"Barangsiapa yang mengantar jenazah baginya pahala satu qirath. Maka dia (Ibnu 'Umar Radhiyallahu'anhu ma) berkata,: Abu Hurairah berlebihan terhadap kita. Namun kemudian pernyataan Abu Hurairah Radhiyallahu'anhu dibenarkan, yakni oleh 'Aisyah Radhiyallahu'anha dan Abu Hurairah berkata; aku mendengar Rasulullah Shallallahu'alaihiwasallam mengatakannya. Maka Ibnu 'Umar Radhiyallahu'anhu berkata: Kami telah banyak meremehkan masalah dan aku telah meremehkan dan melalaikan urusan (agama) Allah";1;0;1;0
"Barangsiapa yang menyaksikan jenazah hingga ikut menyolatkannya maka baginya pahala satu qirath, dan barangsiapa yang menyaksikan jenazah hingga ikut menguburkannya maka baginya pahala dua qirath. Ditanyakan kepada Beliau; Apa yang dimaksud dengan dua qirath? Beliau menjawab: Seperti dua gunung yang besar.";1;0;1;0
membariskan kami di belakang Beliau kemudian mengerjakan shalat untuknya.;1;0;0;0
Mohonkanlah ampun buat saudara kalian. Dan dari Ibnu Syihab berkata, telah menceritakan kapada saya Sa'id bin Al Musayyab bahwa Abu Hurairah Radhiyallahu'anhu berkata,: Bahwa Nabi Shallallahu'alaihiwasallam membariskan mereka di tanah lapang kemudian Beliau bertakbir empat kali.;1;0;1;0
Beliau memerintahkan untuk merajam keduanya di tempat biasa untuk menyolatkan jenazah, disamping Masjid Nabawi.;1;0;1;0
"Allah melaknat orang-orang Yahudi dan Nashrani disebabkan mereka menjadikan kuburan para nabi mereka sebagai masjid. 'Aisyah Radhiyallahu'anha berkata; Kalau bukan karena sabda Beliau tersebut tentu sudah mereka pindahkan kubur beliau (dari dalam rumahnya), namun aku tetap khawatir nantinya akan dijadikan masjid.";0;1;1;0
Aku pernah di belakang Nabi Shallallahu'alaihiwasallam ikut menshalati jenazah wanita yang meninggal pada masa nifasnya. Beliau berdiri di tengah jenazah tersebut.;1;0;1;0
Aku pernah di belakang Nabi Shallallahu'alaihiwasallam ikut menshalati jenazah wanita yang meninggal pada masa nifasnya. Beliau berdiri di tengah jenazah tersebut.;1;0;1;0
mengumumkan kematian An-Najasyi, pada hari kematiannya lalu Beliau keluar bersama mereka menuju tanah lapang kemudian Beliau membariskan mereka dalam shaf lalu Beliau bertakbir empat kali.;0;0;1;0
"shalat untuk An-Najasyi, maka Beliau takbir empat kali. Dan berkata, Yazid bin harun dari Salim; Ashhamah. Dan dikautkan pula oleh 'Abdush Shamad.";0;0;1;0
membaca surat Al Fatihah, ia berkata, agar orang-orang tahu bahwa itu merupakan sunah.;1;0;1;0
memimpin mereka shalat dan mereka shalat di belakang Beliau. Aku bertanya: Wahai 'Amru, siapakah yang menceritakan ini kepadamu?. Dia menjawab: Ibnu 'Abbas Radhiyallahu'anhu.;0;0;1;0
Tunjukkan kepadaku kuburannya! '. Maka Beliau Shallallahu'alaihiwasallam mendatangi kuburan orang itu kemudian shalat untuknya.;1;0;1;0
Jika suatu jenazah sudah diletakkan didalam kuburnya dan teman-temannya sudah berpaling dan pergi meninggalkannya, dia mendengar gerak langkah sandal sandal mereka, maka akan datang kepadanya dua malaikat yang keduanya akan mendudukkannya seraya keduanya berkata, kepadanya: Apa yang kamu komentari tentang laki-laki ini, Muhammad Shallallahu'alaihiwasallam?. Maka jenazah itu menjawab: Aku bersaksi bahwa dia adalah hamba Allah dan utusanNya. Maka dikatakan kepadanya: Lihatlah tempat dudukmu di neraka yang Allah telah menggantinya dengan tempat duduk di surga. Nabi Shallallahu'alaihiwasallam selanjutnya berkata,: Maka dia dapat melihat keduanya. Adapun (jenazah) orang kafir atau munafiq akan menjawab: Aku tidak tahu, aku hanya berkata, mengikuti apa yang dikatakan kebanyakan orang. Maka dikatakan kepadanya: Kamu tidak mengetahuinya dan tidak mengikuti orang yang mengerti. Maka kemudian dia dipukul dengan palu godam besar terbuat dari besi diantara kedua telinganya sehingga mengeluarkan suara teriakan yang dapat didengar oleh yang ada di sekitarnya kecuali oleh dua makhluq (jin dan manusia) .;0;0;1;0
"Kembalilah dan katakan kepadanya agar dia meletakkan tangannya di atas punggung seekor lembu jantan, yang pengertiannya setiap bulu lembu yang ditutupi oleh tangannya berarti umurnya satu tahun. Nabi Musa 'alaihissalam bertanya: Wahai Rabb, setelah itu apa?. Allah berfirman:: Kematian. Maka Nabi Musa 'alaihissalam berkata,: Sekaranglah waktunya. Kemudian Nabi Musa 'alaihissalam memohon kepada Allah agar mendekatkannya dengan tanah yang suci (Al Muqaddas) dalam jarak sejauh lemparan batu. Abu Hurairah Radhiyallahu'anhu berkata; Kemudian Rasulullah Shallallahu 'alaihi wa salam bersabda: Seandainya aku kesana, pasti akan aku tunjukkan kepada kalian keberadaan kuburnya yang ada di pinggir jalan dibawah tumpukan pasir merah.";0;0;1;0
Nabi Shallallahu'alaihiwasallam pernah mengerjakan shalat jenazah untuk seorang laki-laki yang telah dikebumikan pada malam hari. Beliau mengerjakannya bersama dengan para sahabatnya. Saat itu Beliau bertanya tentang jenazah tersebut: Siapakah orang ini?. Mereka menjawab: Si anu, yang telah dikebumikan kemarin. Maka mereka menyolatkannya.;1;0;1;0
Mereka itulah, yang apabila ada hamba shalih atau laki-laki shalih diantara mereka yang meninggal dunia, mereka bangun masjid di atas kuburannya itu dan membuatkan patung dari orang yang meninggal itu di dalamnya. Mereka itulah seburuk-buruk makhluq disisi Allah .;0;1;1;0
